%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475440712507920,276,1474475440719622447,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475441035396016,277,1474475441040091666,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475441357514604,278,1474475441359578435,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475441669837200,279,1474475441679694832,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475441992282203,280,1474475441999907407,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475442315230364,281,1474475442319435498,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475442637684089,282,1474475442639906218,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475442950020062,283,1474475442959833164,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475443282040177,284,1474475443280342320,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475443604345829,285,1474475443600208067,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475443916258078,286,1474475443919695643,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475444238249686,287,1474475444239719698,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475444550028580,288,1474475444559369334,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475444872507634,289,1474475444879269980,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475445194635776,290,1474475445199547431,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475445518098711,291,1474475445520094437,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475445835124129,292,1474475445839653184,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475446154406361,293,1474475446159806411,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475446471125250,294,1474475446479887108,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475446790188044,295,1474475446799566986,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475447117343391,296,1474475447120112468,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475447434616655,297,1474475447439492719,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475447754970642,298,1474475447759846495,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475448071387194,299,1474475448077475897,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475448400280203,300,1474475448399605087,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475448717389638,301,1474475448719959973,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475449035361646,302,1474475449039970225,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475449355278469,303,1474475449359370906,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475449671195053,304,1474475449679672651,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475449993138177,305,1474475449999604906,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475450317768995,306,1474475450319594108,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475450639888901,307,1474475450639617102,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475450955539800,308,1474475450959340852,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475451271293685,309,1474475451279138435,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475451567878790,310,1474475451570420794,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475451889565790,311,1474475451898938385,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475452211451199,312,1474475452219053574,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475452537014424,313,1474475452540252140,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475452862505144,314,1474475452869131671,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475453187860866,315,1474475453189339607,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475453509064328,316,1474475453509746983,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475453826504175,317,1474475453829479562,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475454111771288,318,1474475454121261034,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475454441652926,319,1474475454449085719,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475454768904073,320,1474475454769346574,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475455080128913,321,1474475455089401729,dvl,0,0.0174532923847,0.5,75.0,-1.0
