% timestamp, frame id, x, y, z, qx, qy, qz, qw
1474477759.024111,283,-43.687360,-45.935223,2.871833,0.015272,0.121099,0.991049,0.054079
1474477761.690083,284,-44.246941,-45.871193,2.947007,0.027130,0.111470,0.987504,0.108048
1474477762.623383,285,-44.539729,-45.705737,3.045592,0.025746,0.105909,0.989148,0.098525
1474477766.361212,286,-45.818175,-45.590638,3.072100,0.013736,0.100522,0.990349,0.094424
1474477767.556659,287,-46.287953,-45.564219,3.083085,-0.007504,0.132187,0.984343,0.116360
1474477769.156532,288,-46.834604,-45.482623,3.098472,0.016646,0.139221,0.984749,0.103007
1474477772.489758,289,-47.577589,-45.287305,3.043035,0.011368,0.135492,0.980078,0.144774
1474477774.756400,290,-48.261660,-45.150980,2.844222,-0.025109,0.129154,0.983598,0.123380
1474477777.423872,291,-48.706174,-44.988001,2.696609,-0.068531,0.115602,0.899275,0.416227
1474477778.622946,292,-49.012373,-44.628400,2.485970,-0.111971,0.058360,0.878130,0.461459
1474477781.023584,293,-49.366974,-44.208213,2.328742,-0.108168,0.102300,0.824960,0.545230
1474477782.223154,294,-49.517932,-43.939163,2.255286,-0.107367,0.024317,0.761747,0.638453
1474477785.156079,295,-49.697638,-43.062452,2.265793,-0.042362,0.090937,0.736264,0.669217
1474477787.822728,296,-49.770667,-42.514601,2.160690,-0.048920,0.069152,0.632370,0.770022
1474477790.766153,297,-49.646284,-41.870204,2.045133,-0.063046,0.095171,0.643406,0.756965
1474477792.089207,298,-49.602431,-41.444881,1.783477,-0.079774,0.083424,0.632645,0.765792
1474477795.822523,299,-49.415544,-40.521227,1.542471,-0.075396,0.104799,0.625754,0.769262
1474477799.688979,300,-49.115529,-39.476953,1.267233,-0.094877,0.083740,0.596766,0.792374
1474477802.622238,301,-48.806071,-38.386162,1.022721,-0.030175,0.069686,0.607208,0.790905
1474477804.088864,302,-48.652694,-37.797010,0.977516,-0.075525,0.050865,0.583765,0.806801
1474477807.555445,303,-48.050088,-36.639356,0.697070,-0.103358,0.079236,0.599524,0.789690
1474477809.155489,304,-47.714604,-36.041849,0.544748,-0.095389,0.059316,0.606261,0.787293
1474477812.488682,305,-47.352621,-34.813526,0.245836,-0.135460,0.074480,0.618361,0.770541
1474477813.956517,306,-47.255229,-34.279677,0.029189,-0.145004,0.095664,0.599077,0.781619
1474477815.555831,307,-47.055745,-33.685845,-0.308398,-0.153782,0.095268,0.587056,0.789076
1474477817.289181,308,-46.863600,-33.012758,-0.597856,-0.146032,0.151600,0.586828,0.781873
1474477818.488489,309,-46.789969,-32.657944,-0.688634,-0.116959,0.151687,0.607104,0.771191
1474477821.688636,310,-46.534505,-31.942923,-1.123925,-0.077144,0.134246,0.595534,0.788268
1474477823.289167,311,-46.558885,-31.512178,-1.121463,-0.032265,0.166049,0.556267,0.813605
1474477826.088288,312,-46.085651,-31.076024,-1.496977,-0.168344,0.060120,0.276000,0.944388
1474477829.022125,313,-45.263994,-30.919156,-1.600851,-0.170500,0.024997,0.123936,0.977213
1474477830.354759,314,-44.880215,-30.801019,-1.626117,-0.149456,-0.000822,0.076382,0.985813
1474477832.888122,315,-44.292088,-30.686750,-1.484549,-0.148419,-0.043795,-0.042621,0.987035
1474477836.088001,316,-43.531043,-30.789483,-1.495471,-0.185081,-0.007970,-0.081737,0.979286
1474477837.287959,317,-43.115714,-30.938272,-1.478552,-0.159151,0.003036,-0.112347,0.980836
1474477839.955564,318,-42.525627,-31.070546,-1.431492,-0.177533,-0.033927,-0.136736,0.973979
1474477843.554412,319,-41.636312,-31.478071,-1.378365,-0.189692,-0.044991,-0.167762,0.966358
1474477847.821530,320,-40.841556,-31.722796,-1.429246,-0.121253,-0.008706,-0.356020,0.926538
1474477850.887926,321,-40.276564,-32.531103,-1.314154,-0.186916,-0.040256,-0.562618,0.804303
1474477851.956065,322,-40.148997,-32.747296,-1.264834,-0.147853,-0.065826,-0.566900,0.807732
1474477855.022228,323,-39.926516,-33.368206,-0.887298,-0.184946,-0.097621,-0.648529,0.731898
1474477856.487451,324,-39.814969,-33.597774,-0.798209,-0.184049,-0.074062,-0.671177,0.714257
1474477859.821492,325,-39.695918,-34.366656,-0.516345,-0.154424,-0.083038,-0.727725,0.663079
1474477862.754510,326,-39.793386,-35.080054,-0.303513,-0.166007,-0.075821,-0.761566,0.621860
1474477865.020255,327,-39.915936,-35.695554,-0.069874,-0.159246,-0.082591,-0.769366,0.613104
1474477867.421160,328,-39.974724,-36.253151,0.166004,-0.174832,-0.085310,-0.788802,0.583050
1474477868.753708,329,-40.106753,-36.418183,0.335851,-0.162289,-0.120269,-0.785566,0.584879
1474477870.886952,330,-40.345236,-37.239592,0.646279,-0.150384,-0.114376,-0.784042,0.591254
1474477873.555206,331,-40.551196,-38.193745,0.892997,-0.138716,-0.102588,-0.785101,0.594853
1474477876.620743,332,-41.062431,-39.208724,1.347246,-0.138711,-0.112413,-0.781664,0.597598
1474477879.020066,333,-41.176444,-40.080522,1.570405,-0.134563,-0.106260,-0.771056,0.613249
1474477881.553312,334,-41.496240,-41.002662,1.926506,-0.147396,-0.089194,-0.762149,0.624058
1474477882.486635,335,-41.548762,-41.329085,2.001489,-0.125195,-0.081882,-0.749735,0.644608
1474477885.420886,336,-41.779120,-42.523597,2.228086,-0.099975,-0.056395,-0.780609,0.614389
1474477886.619856,337,-41.849651,-43.066043,2.325934,-0.087124,-0.042292,-0.796078,0.597395
1474477888.886427,338,-42.030187,-43.709414,2.343769,-0.094378,-0.048793,-0.803299,0.586023
1474477891.553658,339,-42.315619,-44.440125,2.513829,-0.108158,-0.086828,-0.793496,0.592560
1474477892.620322,340,-42.407964,-44.698364,2.622127,-0.094489,-0.113963,-0.795508,0.587581
1474477894.352998,341,-42.395749,-45.007172,2.757438,0.086900,0.164608,0.906852,-0.378117
1474477896.086237,342,-42.742540,-45.267438,2.916792,0.079956,0.077879,0.971053,-0.211184
1474477897.687608,343,-43.182993,-45.538081,2.884701,0.032958,0.101364,0.976893,-0.185255
1474477900.619431,344,-43.661661,-45.644757,2.902088,-0.021624,0.061204,0.997852,-0.008878
1474477903.152792,345,-44.189539,-45.861253,2.773290,0.000463,0.141624,0.985942,-0.088661
1474477906.085935,346,-44.958251,-45.890198,2.888753,0.028096,0.080372,0.994965,0.052869
1474477908.353420,347,-45.535930,-45.943744,2.869342,0.038865,0.120604,0.991166,0.039180
1474477909.419187,348,-45.859178,-45.908674,2.957839,0.035003,0.105984,0.991349,0.069056
1474477912.219125,349,-46.500320,-45.909035,2.962320,0.012197,0.138989,0.988624,0.056170
1474477915.153219,350,-47.280903,-45.747332,2.968062,0.004676,0.134611,0.983869,0.117731
1474477918.352897,351,-48.487224,-45.388478,3.008796,0.050950,0.150895,0.978526,0.130850
1474477920.353224,352,-49.275957,-45.169839,3.000770,0.039667,0.123215,0.979966,0.151362
1474477921.687228,353,-49.711925,-44.986053,3.018385,0.027027,0.139550,0.977055,0.158617
1474477925.018761,354,-50.497253,-44.768810,2.884597,0.008361,0.123381,0.981115,0.148733
1474477926.485333,355,-50.759948,-44.729997,2.788703,0.005007,0.123902,0.980282,0.153851
1474477928.086494,356,-51.314174,-44.524624,2.707630,-0.006745,0.130176,0.968146,0.213779
1474477930.085240,357,-51.529926,-44.490721,2.718669,-0.022278,0.161852,0.886046,0.433855
1474477931.421897,358,-51.712835,-44.188959,2.603772,-0.123170,0.025880,0.836708,0.532991
1474477934.351812,359,-52.157248,-43.531370,2.205381,-0.123657,0.126125,0.792049,0.584345
1474477935.685112,360,-52.280059,-43.223366,2.099083,-0.126669,0.070089,0.758605,0.635264
1474477938.485040,361,-52.452043,-42.397838,2.024232,-0.064105,0.097755,0.727952,0.675589
1474477940.751655,362,-52.496651,-41.860244,1.918344,-0.042770,0.060003,0.683227,0.726479
1474477943.552287,363,-52.444789,-41.119929,1.873192,-0.074514,0.045509,0.645140,0.759059
1474477944.888917,364,-52.283944,-40.845357,1.704278,-0.082149,0.057616,0.633566,0.767155
1474477946.085404,365,-52.190154,-40.542163,1.559346,-0.093408,0.069594,0.628770,0.768817
1474477949.418046,366,-52.091287,-39.714556,1.317225,-0.108526,0.085198,0.603673,0.785202
1474477952.752197,367,-51.758137,-38.897897,1.005682,-0.104108,0.069705,0.593870,0.794746
1474477955.819357,368,-51.478308,-37.710214,0.760220,-0.052058,0.074112,0.606023,0.790274
1474477958.084429,369,-51.212255,-36.947179,0.633716,-0.046428,0.033989,0.588133,0.806715
1474477960.088888,370,-50.913339,-36.229065,0.575816,-0.033747,0.049957,0.613387,0.787478
1474477961.285610,371,-50.783461,-35.790108,0.516539,-0.080741,0.036000,0.609483,0.787855
1474477964.084329,372,-50.328495,-34.790301,0.213978,-0.119056,0.058233,0.601504,0.787799
1474477965.550900,373,-50.188890,-34.202865,0.051507,-0.108139,0.095418,0.612358,0.777315
1474477967.285158,374,-50.033742,-33.564381,-0.193434,-0.131815,0.072967,0.600763,0.785101
1474477971.017453,375,-49.521268,-32.188635,-0.879516,-0.135616,0.117298,0.620452,0.763471
1474477972.484034,376,-49.478095,-31.826496,-1.025178,-0.122504,0.091148,0.631940,0.759827
1474477976.083723,377,-49.309278,-30.924365,-1.410666,-0.081916,0.111771,0.594936,0.791738
1474477977.418038,378,-49.246198,-30.710935,-1.566143,-0.170255,0.051202,0.434283,0.883057
1474477978.752141,379,-48.993911,-30.446270,-1.739902,-0.227626,0.014151,0.288795,0.929830
1474477981.684950,380,-48.344361,-29.980213,-1.872272,-0.146443,-0.015658,0.180117,0.972557
1474477983.018424,381,-47.980611,-29.780539,-1.830984,-0.193671,-0.073070,0.089220,0.974265
1474477986.618476,382,-47.119106,-29.704150,-1.945236,-0.186548,-0.048962,-0.005286,0.981211
1474477989.283746,383,-46.515895,-29.747390,-1.900871,-0.171723,-0.035955,-0.074886,0.981637
1474477994.633899,384,-45.133271,-29.987477,-1.658979,-0.175448,-0.049234,-0.141464,0.973027
1474477995.819466,385,-44.861712,-30.086360,-1.675107,-0.158784,-0.034579,-0.140662,0.976630
1474477997.416674,386,-44.499256,-30.268330,-1.698644,-0.169774,-0.035914,-0.131765,0.975974
1474478001.683950,387,-43.333644,-30.680108,-1.633762,-0.126068,-0.035998,-0.195294,0.971942
1474478003.150997,388,-43.086763,-30.773963,-1.666305,-0.103196,-0.065255,-0.337285,0.933451
1474478004.483108,389,-42.843669,-30.915418,-1.492720,-0.248841,-0.029666,-0.532908,0.808212
1474478006.483803,390,-42.633141,-31.364243,-1.453166,-0.104558,-0.102867,-0.551283,0.821324
1474478008.216485,391,-42.365026,-31.813706,-1.361349,-0.136269,-0.078749,-0.604050,0.781251
1474478012.883745,392,-42.005885,-32.792568,-0.901159,-0.147946,-0.163134,-0.675251,0.703942
1474478016.883123,393,-41.861497,-33.708921,-0.419405,-0.118286,-0.220171,-0.713262,0.654821
1474478020.882651,394,-42.008894,-34.516013,-0.011970,-0.102241,-0.166884,-0.760608,0.619009
1474478024.482876,395,-42.203162,-35.470758,0.115637,-0.073934,-0.121369,-0.770015,0.621997
1474478025.682568,396,-42.404481,-35.931644,0.246199,-0.082667,-0.129176,-0.781778,0.604403
1474478028.883148,397,-42.856415,-37.040297,0.669515,-0.113246,-0.139022,-0.788484,0.588337
1474478032.349804,398,-43.226861,-38.408227,1.080927,-0.084322,-0.147743,-0.766954,0.618744
1474478033.551078,399,-43.331120,-38.738182,1.178146,-0.106150,-0.141311,-0.786146,0.592231
1474478034.616942,400,-43.475595,-39.243279,1.345583,-0.111668,-0.139301,-0.790238,0.586216
1474478037.016647,401,-43.791342,-40.069738,1.630879,-0.113396,-0.139001,-0.785652,0.592090
1474478038.349608,402,-43.902536,-40.537121,1.824587,-0.104062,-0.151457,-0.781037,0.596836
1474478040.615376,403,-44.107761,-41.412976,2.115781,-0.096539,-0.139318,-0.785582,0.595090
1474478041.952737,404,-44.237437,-41.957388,2.283468,-0.073832,-0.146718,-0.784466,0.598027
1474478042.749668,405,-44.346289,-42.248296,2.391660,-0.076939,-0.125981,-0.788016,0.597696
1474478044.485895,406,-44.417614,-42.579850,2.456422,-0.075085,-0.131963,-0.770117,0.619571
1474478046.348654,407,-44.412960,-43.161141,2.637013,-0.086591,-0.128692,-0.786035,0.598406
1474478048.615418,408,-44.480501,-43.705234,2.528866,-0.099459,-0.189224,-0.780458,0.587526
1474478050.215438,409,-44.481859,-44.082506,2.423732,0.059992,0.184350,0.850486,-0.488969
1474478052.881880,410,-45.053223,-44.552028,2.659223,0.045190,0.140536,0.964201,-0.220279
1474478055.548994,411,-45.714376,-44.739134,2.892195,0.015826,0.153706,0.970289,-0.186180
1474478059.415380,412,-46.800233,-45.131136,2.909829,-0.013341,0.150522,0.984997,-0.083342
1474478060.350564,413,-47.025169,-45.151794,2.961627,-0.002260,0.174177,0.982930,-0.059210
1474478064.883464,414,-48.090094,-45.132282,2.852742,0.037295,0.154309,0.987319,-0.000165
1474478068.082739,415,-48.935210,-45.134471,2.943272,0.022743,0.128138,0.987356,0.090506
1474478071.947844,416,-49.884093,-45.013155,2.835410,-0.003168,0.128428,0.987673,0.089438
1474478072.749077,417,-50.314701,-44.972010,2.784346,-0.000331,0.134163,0.986506,0.093843
1474478075.019256,418,-51.083430,-44.750299,2.746581,-0.019273,0.158277,0.982862,0.092517
1474478076.482471,419,-51.752089,-44.661361,2.633936,-0.015451,0.148293,0.983471,0.102737
1474478078.083461,420,-52.256034,-44.512373,2.648976,-0.042096,0.102687,0.983754,0.141110
1474478079.680986,421,-52.739285,-44.385497,2.478105,-0.055037,0.141554,0.978586,0.138933
1474478080.881945,422,-53.073696,-44.280751,2.423114,-0.054373,0.126845,0.982045,0.128611
1474478084.614166,423,-54.060731,-44.098527,2.154583,-0.092738,0.176859,0.954353,0.222106
1474478087.947465,424,-54.615880,-43.520347,1.937545,-0.151552,0.057263,0.834955,0.525930
1474478090.347460,425,-54.878431,-43.045673,1.794711,-0.122687,0.103999,0.776431,0.609334
1474478091.282766,426,-54.947540,-42.741954,1.776383,-0.144445,0.070949,0.760304,0.629317
1474478092.482125,427,-55.003381,-42.449793,1.647279,-0.122159,0.110840,0.750657,0.639771
1474478095.547191,428,-55.133013,-41.687362,1.468224,-0.123275,0.045173,0.696127,0.705812
1474478097.813798,429,-55.102152,-41.054981,1.452053,-0.100385,0.073364,0.673831,0.728349
1474478101.683711,430,-54.960363,-40.083003,1.320294,-0.093837,0.032719,0.629592,0.770544
1474478104.347553,431,-54.814431,-39.409410,1.196145,-0.102121,0.036232,0.606666,0.787537
1474478106.613655,432,-54.595062,-38.941067,0.974674,-0.095648,0.030332,0.588980,0.801894
1474478107.680183,433,-54.546039,-38.624335,0.936303,-0.120900,0.022004,0.592232,0.796342
1474478109.948475,434,-54.268925,-37.919451,0.751522,-0.120538,0.041234,0.584539,0.801302
1474478111.146718,435,-54.022100,-37.407942,0.662827,-0.125252,0.029015,0.594446,0.793791
1474478112.346698,436,-53.894907,-37.023960,0.497075,-0.104307,0.048274,0.623955,0.772962
1474478115.683985,437,-53.560221,-35.838995,0.089017,-0.130481,0.045271,0.573645,0.807377
1474478117.546533,438,-53.279127,-35.252517,-0.073049,-0.144862,0.057351,0.573166,0.804492
1474478122.082178,439,-52.580922,-33.593408,-0.564236,-0.148727,0.032354,0.611436,0.776518
1474478127.014310,440,-52.121500,-31.889770,-1.392750,-0.210612,0.086049,0.602195,0.765245
1474478131.681171,441,-51.901569,-30.869765,-1.917617,-0.173375,0.057915,0.440641,0.878875
1474478135.412649,442,-51.057680,-30.208442,-2.062293,-0.186602,-0.027771,0.204770,0.960457
1474478137.814257,443,-50.463158,-29.908277,-2.053711,-0.198523,-0.080477,0.076409,0.973794
1474478139.412590,444,-49.935077,-29.885699,-2.030176,-0.167603,-0.098001,0.078986,0.977787
1474478141.945820,445,-49.364810,-29.828154,-1.940415,-0.122199,-0.118708,-0.007841,0.985350
1474478144.879181,446,-48.703005,-29.871327,-1.744356,-0.161261,-0.095789,-0.029646,0.981805
1474478147.145674,447,-48.293489,-29.870991,-1.845876,-0.202169,-0.058555,-0.096428,0.972831
1474478149.813628,448,-47.518895,-30.172954,-1.978600,-0.149767,-0.100835,-0.086743,0.979734
1474478152.212327,449,-46.914448,-30.092778,-1.794603,-0.169121,-0.108492,-0.149190,0.968179
1474478153.145533,450,-46.718835,-30.299362,-1.605725,-0.175377,-0.110833,-0.148618,0.966888
1474478155.813428,451,-46.256540,-30.461140,-1.568634,-0.170812,-0.078403,-0.143422,0.971651
1474478157.012290,452,-45.909744,-30.489241,-1.490008,-0.141163,-0.088587,-0.241393,0.956010
1474478159.013648,453,-45.709065,-30.557705,-1.368051,-0.179292,-0.086903,-0.471474,0.859078
1474478160.220216,454,-45.378056,-30.955626,-1.179012,-0.161195,-0.116897,-0.533108,0.822282
1474478162.879522,455,-44.905906,-31.488893,-1.060921,-0.138269,-0.101480,-0.574007,0.800687
1474478165.545185,456,-44.656388,-32.117982,-0.899616,-0.107110,-0.144902,-0.662727,0.726859
1474478169.678554,457,-44.523933,-33.152409,-0.500375,-0.124475,-0.178502,-0.708285,0.671547
1474478172.478308,458,-44.529193,-33.785643,-0.288982,-0.102661,-0.165749,-0.740372,0.643301
1474478175.684864,459,-44.706210,-34.648667,-0.031434,-0.081922,-0.173130,-0.751582,0.631221
1474478178.083757,460,-44.873184,-35.141962,0.206430,-0.106709,-0.184757,-0.776087,0.593436
1474478181.678030,461,-45.248519,-36.358448,0.718614,-0.124297,-0.182981,-0.763734,0.606447
1474478183.011653,462,-45.426905,-36.725149,0.886512,-0.126384,-0.180880,-0.765271,0.604707
1474478184.482157,463,-45.597477,-37.324420,1.073580,-0.115324,-0.185257,-0.747495,0.627400
1474478187.811172,464,-45.851308,-38.526795,1.494871,-0.085925,-0.142517,-0.777679,0.606235
1474478192.478179,465,-46.392022,-40.377286,1.830900,-0.076634,-0.119842,-0.788558,0.598283
1474478193.414614,466,-46.520245,-40.813746,1.943812,-0.089751,-0.132656,-0.778204,0.607245
1474478194.610997,467,-46.548017,-41.310037,1.982079,-0.083452,-0.158684,-0.762318,0.621873
1474478197.544901,468,-46.799480,-42.421781,2.287705,-0.078392,-0.135371,-0.810496,0.564469
1474478199.810850,469,-47.088808,-42.897763,2.311304,-0.097368,-0.144892,-0.794240,0.581986
1474478201.010929,470,-47.182234,-43.236139,2.462246,-0.098789,-0.143994,-0.797827,0.577043
1474478201.944118,471,-47.213865,-43.531230,2.533899,-0.096941,-0.148578,-0.799500,0.573870
1474478204.210712,472,-47.334256,-43.922015,2.567552,-0.122066,-0.111254,-0.619445,0.767470
1474478206.077333,473,-47.139973,-44.423827,2.747587,-0.025511,-0.084557,-0.427188,0.899839
1474478207.277284,474,-46.991861,-44.682896,2.727257,-0.101735,-0.055342,-0.394832,0.911425
1474478208.343946,475,-46.867140,-44.806664,2.793199,-0.115608,-0.054970,-0.375973,0.917746
1474478211.010499,476,-46.267123,-45.380116,2.847579,-0.104391,-0.076797,-0.270915,0.953839
1474478213.280180,477,-45.865659,-45.529562,3.079925,-0.036588,-0.069966,-0.199442,0.976724
1474478216.210955,478,-45.226471,-45.852704,3.146019,-0.057839,-0.047093,-0.122038,0.989719
1474478217.943661,479,-44.709830,-46.000572,3.195954,-0.057694,-0.026442,-0.114620,0.991380
1474478219.543690,480,-44.282953,-46.159398,3.197285,-0.075961,-0.033803,-0.095624,0.991939
1474478221.143548,481,-43.929010,-46.215012,3.239867,-0.064747,-0.021095,-0.086759,0.993899
1474478222.610193,482,-43.600570,-46.238936,3.337670,-0.074038,-0.032012,-0.075391,0.993886
1474478224.076829,483,-43.119575,-46.385524,3.202407,-0.058153,-0.040072,-0.041792,0.996627
1474478225.676757,484,-42.802999,-46.421318,3.134064,-0.057170,-0.017430,-0.019280,0.998026
1474478227.409994,485,-42.899395,-46.451503,2.865629,-0.065474,0.041478,-0.034776,0.996385
1474478228.477657,486,-42.736854,-46.498229,2.667824,-0.070154,0.069607,-0.070327,0.992616
1474478229.809970,487,-42.616236,-46.589178,2.340538,-0.079396,0.078593,-0.078974,0.990597
1474478258.742468,488,-42.361999,-47.003264,2.249920,-0.058147,0.028226,0.078874,0.994787
1474478273.142117,489,-42.184893,-47.135484,2.307618,-0.075240,0.015273,0.010502,0.996993
