%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331115804894146,313,1475331115778409952,dvl,0,0.0174444448203,0.5,75.0,16.40782547
1475331116005538809,314,1475331115953991432,dvl,0,0.0174444448203,0.5,75.0,16.427444458
1475331116205021813,315,1475331116166434786,dvl,0,0.0174444448203,0.5,75.0,16.446969986
1475331116405138666,316,1475331116349703680,dvl,0,0.0174444448203,0.5,75.0,16.4663658142
1475331116605085423,317,1475331116584582705,dvl,0,0.0174444448203,0.5,75.0,16.4857826233
1475331116805349294,318,1475331116764571502,dvl,0,0.0174444448203,0.5,75.0,16.5054645538
1475331117005026807,319,1475331116962245214,dvl,0,0.0174444448203,0.5,75.0,16.5221710205
1475331117205169339,320,1475331117162551127,dvl,0,0.0174444448203,0.5,75.0,16.538848877
1475331117405012043,321,1475331117369642047,dvl,0,0.0174444448203,0.5,75.0,16.5559024811
1475331117605078921,322,1475331117564049783,dvl,0,0.0174444448203,0.5,75.0,16.5738391876
1475331117804920642,323,1475331117754651873,dvl,0,0.0174444448203,0.5,75.0,16.5924835205
1475331118004890729,324,1475331118003925964,dvl,0,0.0174444448203,0.5,75.0,16.606716156
1475331118205312169,325,1475331118146488983,dvl,0,0.0174444448203,0.5,75.0,16.6259803772
1475331118404891295,326,1475331118355107047,dvl,0,0.0174444448203,0.5,75.0,16.650478363
1475331118604863636,327,1475331118595684723,dvl,0,0.0174444448203,0.5,75.0,16.6653575897
1475331118804929028,328,1475331118780973316,dvl,0,0.0174444448203,0.5,75.0,16.6855773926
1475331119005190620,329,1475331118957301200,dvl,0,0.0174444448203,0.5,75.0,16.6976890564
1475331119204859774,330,1475331119186309472,dvl,0,0.0174444448203,0.5,75.0,16.709821701
1475331119404851407,331,1475331119392236192,dvl,0,0.0174444448203,0.5,75.0,16.7221183777
1475331119604925285,332,1475331119585382804,dvl,0,0.0174444448203,0.5,75.0,16.736448288
1475331119804844885,333,1475331119776585555,dvl,0,0.0174444448203,0.5,75.0,16.7507400513
1475331120004906874,334,1475331119976191272,dvl,0,0.0174444448203,0.5,75.0,16.7649383545
1475331120204943640,335,1475331120153043338,dvl,0,0.0174444448203,0.5,75.0,16.7789955139
1475331120404872990,336,1475331120384756283,dvl,0,0.0174444448203,0.5,75.0,16.7963809967
1475331120604920387,337,1475331120559371397,dvl,0,0.0174444448203,0.5,75.0,16.8151912689
1475331120804875328,338,1475331120796083748,dvl,0,0.0174444448203,0.5,75.0,16.829202652
1475331121004849487,339,1475331120989483931,dvl,0,0.0174444448203,0.5,75.0,16.8471221924
1475331121205089195,340,1475331121187581404,dvl,0,0.0174444448203,0.5,75.0,16.8690261841
1475331121405179664,341,1475331121353740125,dvl,0,0.0174444448203,0.5,75.0,16.8863735199
1475331121605082266,342,1475331121579874949,dvl,0,0.0174444448203,0.5,75.0,16.903585434
1475331121805077262,343,1475331121753220619,dvl,0,0.0174444448203,0.5,75.0,16.9227600098
1475331122004883029,344,1475331121980236816,dvl,0,0.0174444448203,0.5,75.0,16.9434776306
1475331122204985619,345,1475331122203897458,dvl,0,0.0174444448203,0.5,75.0,16.9641075134
1475331122405351797,346,1475331122377657791,dvl,0,0.0174444448203,0.5,75.0,16.9857540131
1475331122605179238,347,1475331122595731400,dvl,0,0.0174444448203,0.5,75.0,17.001865387
1475331122804823145,348,1475331122788185068,dvl,0,0.0174444448203,0.5,75.0,17.0275974274
1475331123004987616,349,1475331122956172753,dvl,0,0.0174444448203,0.5,75.0,17.0462436676
1475331123204813553,350,1475331123172922090,dvl,0,0.0174444448203,0.5,75.0,17.0610160828
1475331123405232262,351,1475331123401706631,dvl,0,0.0174444448203,0.5,75.0,17.0706882477
1475331123605001042,352,1475331123581993244,dvl,0,0.0174444448203,0.5,75.0,17.086271286
