%time,field.header.seq,field.header.stamp,field.header.frame_id,field.header_dvl,field.date,field.salinity,field.temperature,field.depth,field.sound_speed,field.test,field.wi_x_axis,field.wi_y_axis,field.wi_z_axis,field.wi_error,field.wi_status,field.bi_x_axis,field.bi_y_axis,field.bi_z_axis,field.bi_error,field.bi_status,field.ws_transverse,field.ws_longitudinal,field.ws_normal,field.ws_status,field.bs_transverse,field.bs_longitudinal,field.bs_normal,field.bs_status,field.we_east,field.we_north,field.we_upwards,field.we_status,field.be_east,field.be_north,field.be_upwards,field.be_status,field.wd_east,field.wd_north,field.wd_upwards,field.wd_range,field.wd_time,field.bd_east,field.bd_north,field.bd_upwards,field.bd_range,field.bd_time,field.raw_data
1475332023854809510,4864,1475332023860241889,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.315377112758,0.275005804115,-0.0109646148148,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4101276398,0.0,
1475332024057345527,4865,1475332024060760974,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.387044151122,0.282641907359,-0.0485570532847,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.399646759,0.0,
1475332024259123099,4866,1475332024260462999,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.340382541731,0.281211271225,-0.0322257363274,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3847446442,0.0,
1475332024461041300,4867,1475332024460299015,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.299608498103,0.294400909082,-0.03478483779,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3718357086,0.0,
1475332024664027445,4868,1475332024660284042,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.321474769812,0.264179867537,-0.0196079201558,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3583488464,0.0,
1475332024855815100,4869,1475332024861207962,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.290857917646,0.256405858553,0.0190705802313,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3452415466,0.0,
1475332025058599359,4870,1475332025060244083,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.326406060175,0.254725078509,0.0211239042029,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3338356018,0.0,
1475332025260320950,4871,1475332025260302066,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.328945362482,0.227745461855,0.00250873641092,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3226661682,0.0,
1475332025462543193,4872,1475332025460722923,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.319524826072,0.248823267013,0.0247540665551,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3130931854,0.0,
1475332025664928735,4873,1475332025660164117,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.239798077493,0.279371148035,-0.0289350031834,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3012008667,0.0,
1475332025860562306,4874,1475332025860346078,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.355282115224,0.213834347941,-0.011403249647,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2894439697,0.0,
1475332026055160176,4875,1475332026060152053,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.317019928358,0.252270538252,-0.0373187784745,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2756748199,0.0,
1475332026257571497,4876,1475332026260413885,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.31268968585,0.199201607212,0.0190116392979,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2613258362,0.0,
1475332026459223596,4877,1475332026460299968,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.322249224868,0.237971821665,0.0114471981958,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2499637604,0.0,
1475332026661816878,4878,1475332026661978006,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.259672216149,0.280817585273,0.036971193714,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2384624481,0.0,
1475332026854896173,4879,1475332026860306024,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.287902282464,0.269953998959,0.0279544568778,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2251014709,0.0,
1475332027058942200,4880,1475332027060142993,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.291031737563,0.23312625309,-0.00308499891665,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.219833374,0.0,
1475332027262867261,4881,1475332027260473012,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.366790938823,0.255295910847,0.028447797627,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2102413177,0.0,
1475332027458895864,4882,1475332027460194110,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.335829003022,0.229861264105,-0.0291279207407,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2018260956,0.0,
1475332027661361010,4883,1475332027660368919,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.345052232957,0.300677274452,-0.00227223824031,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1933803558,0.0,
1475332027852716942,4884,1475332027860549926,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.298824274816,0.267991971389,-0.0335616653037,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1782016754,0.0,
1475332028055145781,4885,1475332028060178995,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.320229622527,0.240124189695,-0.0544820078659,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1661739349,0.0,
1475332028260704074,4886,1475332028260601997,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.30552450521,0.256482287322,0.0329107166075,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1566467285,0.0,
1475332028452487670,4887,1475332028460884094,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.31221597363,0.23183539071,0.00602496566152,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142370224,0.0,
1475332028654054236,4888,1475332028660882949,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.360149125125,0.338286907017,-0.0239402864188,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1331787109,0.0,
1475332028855749050,4889,1475332028860400915,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.37392944232,0.342803015719,-0.0228358713659,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1197299957,0.0,
1475332029058009154,4890,1475332029060537099,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.364469366692,0.248828506104,-0.0115686144158,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1134853363,0.0,
1475332029261587854,4891,1475332029260272026,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.322671508994,0.330203046574,-0.0168159574536,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1069011688,0.0,
1475332029453464500,4892,1475332029460515975,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.277922926681,0.267648040127,0.00705709706552,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0940628052,0.0,
1475332029657720256,4893,1475332029660228013,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.322234378503,0.27669479255,-0.0483734124501,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.084444046,0.0,
1475332029859030499,4894,1475332029860878944,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.322260164993,0.237977179106,0.0251339286829,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0777435303,0.0,
1475332030060589919,4895,1475332030060626029,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.324256311133,0.285768432086,0.0327546771782,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.067773819,0.0,
1475332030252083163,4896,1475332030260286092,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.236989658753,0.280260301468,-0.00916399452392,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0608673096,0.0,
1475332030453649793,4897,1475332030460916996,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.280095626821,0.235094197524,0.0147079985229,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0531749725,0.0,
1475332030665269762,4898,1475332030661389112,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.259119577621,0.301468541,0.0141814586086,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0503673553,0.0,
1475332030858527140,4899,1475332030860443115,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.34848349236,0.309432165087,0.0116459737106,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0429706573,0.0,
1475332031053941193,4900,1475332031060246944,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.298297833397,0.305441377392,0.0159582512002,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0356388092,0.0,
1475332031258584033,4901,1475332031262708902,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.332345703245,0.341254943626,0.0214817888129,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0282154083,0.0,
1475332031452496596,4902,1475332031460218906,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.265322094064,0.317221335374,-0.084648171933,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0220088959,0.0,
1475332031656166235,4903,1475332031660541057,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.309451316801,0.369445689418,0.0498137845961,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0099620819,0.0,
1475332031853632880,4904,1475332031860344886,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.338008182782,0.316134441472,-0.0690243469108,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9993038177,0.0,
1475332032057000102,4905,1475332032060406923,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.301620622575,0.322990883298,0.0134754656987,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9908161163,0.0,
1475332032262170063,4906,1475332032260656118,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.327145012062,0.276240580943,-0.0345048421666,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9801044464,0.0,
1475332032454342659,4907,1475332032460500001,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.305189761186,0.253210181433,0.0545560433724,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9758529663,0.0,
1475332032655878907,4908,1475332032660239934,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.292858845003,0.288397391936,0.0340854942438,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9718666077,0.0,
1475332032859385761,4909,1475332032860867023,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.29126802051,0.201243156845,0.0561062829923,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9710197449,0.0,
1475332033053083676,4910,1475332033060290098,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.239453997899,0.23680337885,0.0664485589513,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9709377289,0.0,
1475332033259798163,4911,1475332033260237932,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.200795282173,0.262906541415,0.0250761643976,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9733047485,0.0,
1475332033451091905,4912,1475332033460239887,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.249365172427,0.211411485385,-0.0147350431381,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9722690582,0.0,
1475332033657333884,4913,1475332033660506963,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.25096160827,0.206126733584,0.00270891546662,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9691982269,0.0,
1475332033859150053,4914,1475332033860348939,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.278529442301,0.256492150908,-0.063352444411,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9632949829,0.0,
1475332034055383033,4915,1475332034061183929,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.266190684229,0.194599980127,0.00766224682772,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9567527771,0.0,
1475332034257670502,4916,1475332034260431051,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.269711003482,0.225040709723,0.0291382361449,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9468803406,0.0,
1475332034453728218,4917,1475332034460400104,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.255210958514,0.263354015244,-0.00879029780943,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9370670319,0.0,
1475332034655791485,4918,1475332034660306930,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.260338988479,0.20214449794,0.00384752179285,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9275989532,0.0,
1475332034860198457,4919,1475332034860579013,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.336476835885,0.248836161887,0.00868535984017,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9213905334,0.0,
1475332035053264599,4920,1475332035060259103,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.27380127499,0.242989944554,0.0497022338942,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9154567719,0.0,
1475332035257404311,4921,1475332035260277986,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.228826881677,0.212711061428,0.00420080684941,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9101924896,0.0,
1475332035458795276,4922,1475332035460243940,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.272368420232,0.261819187538,-0.0367595312094,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9001960754,0.0,
1475332035653026464,4923,1475332035660569906,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.234712078793,0.231872120088,0.0419382512417,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8939266205,0.0,
1475332035857713878,4924,1475332035860435009,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.223278067057,0.241628129426,-0.0714198130714,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8858947754,0.0,
1475332036059146634,4925,1475332036060286998,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.240175514062,0.259589584032,-0.0411146023744,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8762340546,0.0,
1475332036254070719,4926,1475332036260601997,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.262383169558,0.209162196982,0.0033400578483,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8672733307,0.0,
1475332036457560770,4927,1475332036460249900,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.247776438541,0.228675513137,0.00512877655227,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8640785217,0.0,
1475332036658893453,4928,1475332036660636901,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.226145285182,0.273506552879,0.0414793352695,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8577804565,0.0,
1475332036860378935,4929,1475332036860270023,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.209893888157,0.237757581671,-0.0115221732628,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8566570282,0.0,
1475332037053902128,4930,1475332037060493946,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.22357097684,0.228605304556,0.114856100532,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8593521118,0.0,
1475332037258488233,4931,1475332037260546922,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.167656829594,0.236247788733,0.0639333073875,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8600349426,0.0,
1475332037460017640,4932,1475332037460222959,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.226098869364,0.316948379239,-0.0577175722235,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.859828949,0.0,
1475332037661598868,4933,1475332037660449981,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.205803773474,0.238721261849,0.0210342593772,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.857881546,0.0,
1475332037863800502,4934,1475332037861025094,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.199151864363,0.324074216022,-0.00615546774096,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8584651947,0.0,
1475332038055730990,4935,1475332038060411930,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.140888648727,0.29101091526,0.0107094694946,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8525829315,0.0,
1475332038257363781,4936,1475332038260318040,dvl,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,-0.154185632837,0.31289107975,-0.0265110965541,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8468914032,0.0,
