%time,field.header.seq,field.header.stamp,field.header.frame_id,field.header_dvl,field.date,field.salinity,field.temperature,field.depth,field.sound_speed,field.test,field.wi_x_axis,field.wi_y_axis,field.wi_z_axis,field.wi_error,field.wi_status,field.bi_x_axis,field.bi_y_axis,field.bi_z_axis,field.bi_error,field.bi_status,field.ws_transverse,field.ws_longitudinal,field.ws_normal,field.ws_status,field.bs_transverse,field.bs_longitudinal,field.bs_normal,field.bs_status,field.we_east,field.we_north,field.we_upwards,field.we_status,field.be_east,field.be_north,field.be_upwards,field.be_status,field.wd_east,field.wd_north,field.wd_upwards,field.wd_range,field.wd_time,field.bd_east,field.bd_north,field.bd_upwards,field.bd_range,field.bd_time,field.raw_data
1474477165517647857,537,1474477165521111408,dvl,:BI,04011708450894,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.134,0.144,-0.008,-0.004,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.11,244.97,13.73,2.27,0.0,:BI,  -134,  +144,    -8,    -4,A

1474477165930520755,538,1474477165935238391,dvl,:BI,04011708450936,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.179,0.26,0.053,-0.015,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.19,245.04,13.72,2.28,0.0,:BI,  -179,  +260,   +53,   -15,A

1474477166312860218,539,1474477166316035277,dvl,:BI,04011708450977,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.28,0.352,0.084,-32.768,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.27,245.13,13.72,2.28,0.0,:BI,  -280,  +352,   +84,-32768,A

1474477166594672926,540,1474477166599279270,dvl,:BI,04011708451015,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-32.768,-32.768,-32.768,-32.768,V,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.36,245.23,13.73,2.15,0.0,:BI,-32768,-32768,-32768,-32768,V

1474477167017765681,541,1474477167018397497,dvl,:BI,04011708451044,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.339,0.384,-0.009,0.002,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.42,245.29,13.74,0.0,0.38,:BI,  -339,  +384,    -9,    +2,A

1474477167420403886,542,1474477167420148014,dvl,:BI,04011708451085,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.307,0.335,-0.084,0.004,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.48,245.36,13.74,2.01,0.0,:BI,  -307,  +335,   -84,    +4,A

1474477167702195128,543,1474477167703224745,dvl,:BI,04011708451126,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-32.768,-32.768,-32.768,-32.768,V,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.58,245.47,13.74,2.12,0.0,:BI,-32768,-32768,-32768,-32768,V

1474477168114769949,544,1474477168117703137,dvl,:BI,04011708451154,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.217,0.231,-0.069,-0.005,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-253.65,245.54,13.73,0.0,0.41,:BI,  -217,  +231,   -69,    -5,A

